year,state,county,poverty_percent,med_income,unemployment_rate
2020,Wyoming,Converse County,8.2,79304,6
2020,Wyoming,Crook County,7.3,67443,3.9
2020,Wyoming,Fremont County,15.0,52010,6.2
2020,Wyoming,Goshen County,12.8,51398,4.3
2020,Wyoming,Hot Springs County,10.9,48864,5
2020,Wyoming,Johnson County,8.9,62671,5.5
2020,Wyoming,Laramie County,7.4,69450,5.1
2020,Wyoming,Lincoln County,6.9,73062,5
2020,Wyoming,Natrona County,9.4,65901,7.8
2020,Wyoming,Niobrara County,12.6,52837,3.8
2020,Wyoming,Park County,8.2,63093,5.4
2020,Wyoming,Platte County,9.9,60178,5
2020,Wyoming,Sheridan County,9.5,59947,4.9
2020,Wyoming,Sublette County,6.2,82442,7.2
2020,Wyoming,Sweetwater County,7.6,70583,7.4
2020,Wyoming,Teton County,5.2,92488,6
2020,Wyoming,Uinta County,8.5,71246,6.3
2020,Wyoming,Washakie County,9.7,58532,5.3
2020,Wyoming,Weston County,10.6,58901,3.9
